leagueId,tier,number
79d79d70-ae93-11e9-b15b-c81f66cf2333,BRONZE,33
79ded310-3305-11e9-b773-c81f66dbb56c,BRONZE,58
79e12ae0-2ca0-11e9-82a4-c81f66cf135e,SILVER,172
79e2c7f0-bb3f-11e9-84b5-c81f66cf135e,GOLD,199
79e4cae0-2bd0-11e9-8698-c81f66cf135e,SILVER,186
79f21d90-20e9-11e9-861f-c81f66cf135e,IRON,73
79f3fab0-457a-11e9-8d57-c81f66cf2333,SILVER,92
79f4e510-457a-11e9-8d57-c81f66cf2333,SILVER,124
79f85b00-250e-11e9-9237-c81f66cf2333,GOLD,200
7a0a57f0-20d2-11e9-ba5a-c81f66cf135e,GOLD,187
7a0c5f60-9052-11e9-bd4d-c81f66cf2333,BRONZE,46
7a12d5c0-227a-11e9-8e8e-c81f66cf135e,SILVER,169
7a236ef0-2ceb-11e9-ac1b-c81f66cf2333,BRONZE,53
7a25bf00-2d92-11e9-ac1b-c81f66cf2333,GOLD,193
7a274300-21c8-11e9-b502-c81f66cf2333,SILVER,160
7a2bc540-22d8-11e9-9efe-c81f66dbb56c,GOLD,185
7a2e2930-8f97-11e9-b227-c81f66cf135e,BRONZE,45
7a347990-2ab4-11e9-8985-c81f66cf2333,SILVER,176
7a3484e0-2b49-11e9-aa2d-c81f66dbb56c,SILVER,161
7a3b0d40-3b9f-11e9-8cee-c81f66cf135e,SILVER,174
7a3f52d0-7130-11e9-a0ee-c81f66dbb56c,SILVER,169
7a474a00-210b-11e9-828d-c81f66dbb56c,BRONZE,130
7a496f30-2203-11e9-af42-c81f66dbb56c,SILVER,168
7a5a0f80-457a-11e9-8d57-c81f66cf2333,BRONZE,50
7a5a0f81-457a-11e9-8d57-c81f66cf2333,BRONZE,64
7a5c5910-7604-11e9-b04c-c81f66dbb56c,IRON,8
7a5fdf50-2040-11e9-9748-c81f66cf2333,GOLD,195
7a726000-20bb-11e9-8b20-c81f66cf135e,GOLD,192
7a760520-d547-11e9-8b35-c81f66cf135e,GOLD,198
7a7794a0-eed6-11e9-a4b0-c81f66cf2333,SILVER,85
7a88f560-3a0e-11e9-bb35-c81f66dbb56c,SILVER,142
7a8a8f40-2034-11e9-aa34-c81f66cf135e,BRONZE,80
7a8bbf70-3577-11e9-b944-c81f66cf2333,GOLD,198
7a8fa760-213c-11e9-aa7f-c81f66cf2333,SILVER,176
7a9208c0-b4b2-11e9-86d9-c81f66cf135e,GOLD,198
7aa51330-2e79-11e9-9bdb-c81f66cf135e,BRONZE,62
7aa58dd0-c2b5-11e9-af01-c81f66dbb56c,BRONZE,52
7aaeb250-f92b-11e9-adca-56cbdc3b9bee,SILVER,79
7aafb660-2027-11e9-aa34-c81f66cf135e,BRONZE,116
7aafe200-784e-11e9-9af7-c81f66dbb56c,GOLD,199
7abd0150-76a1-11e9-a30f-c81f66cf2333,SILVER,115
7abee710-a6ba-11e9-a1ee-c81f66dbb56c,GOLD,199
7ac38ba0-238c-11e9-85b4-c81f66cf2333,IRON,38
7ac40790-b65a-11e9-b293-c81f66cf2333,BRONZE,42
7ac81460-27fe-11e9-ae1b-c81f66cf135e,PLATINUM,197
7ac93a60-203e-11e9-b995-c81f66cf2333,GOLD,198
7acdd2a0-205c-11e9-9a90-c81f66dbb56c,SILVER,157
7acf43e0-20f9-11e9-a43b-c81f66cf135e,BRONZE,125
7ad263b0-b0ad-11e9-8754-c81f66dbb56c,SILVER,106
7adbf670-67b8-11e9-ab51-c81f66cf135e,PLATINUM,205
7ade1d60-c870-11e9-ac4e-c81f66dbb56c,SILVER,80
7adeda20-61b9-11e9-96b3-c81f66cf135e,BRONZE,49
7ae593f0-5e63-11e9-b078-c81f66dbb56c,SILVER,169
7aea29b0-e3ab-11e9-afe8-c81f66cf135e,GOLD,118
7aecacf0-5bff-11e9-93fd-c81f66cf2333,GOLD,196
7af5a2f0-f4e4-11e9-85da-c81f66cf135e,GOLD,114
7af7af10-457a-11e9-8d57-c81f66cf2333,GOLD,195
7afafd30-5a30-11e9-980b-c81f66cf135e,SILVER,173
7afd5dc0-a97a-11e9-809c-c81f66cf2333,PLATINUM,199
7b09bd10-2002-11e9-b995-c81f66cf2333,BRONZE,132
7b0a9030-8a99-11e9-8a0e-c81f66cf135e,SILVER,123
7b0ee6a0-1fd5-11e9-97cd-c81f66cf135e,SILVER,164
7b164460-1ffb-11e9-beb2-c81f66cf135e,BRONZE,110
7b1c1990-37dd-11e9-b700-c81f66cf2333,IRON,34
7b298050-2192-11e9-ae04-c81f66dbb56c,BRONZE,110
7b2c8aa0-7db5-11e9-a30f-c81f66cf2333,SILVER,88
7b32a2f0-20e0-11e9-ba5a-c81f66cf135e,GOLD,190
7b353910-2032-11e9-9a46-c81f66dbb56c,SILVER,175
7b41f900-1fdf-11e9-b090-c81f66cf2333,BRONZE,136
7b423950-2cd3-11e9-aa2d-c81f66dbb56c,SILVER,170
7b4b4630-2521-11e9-810d-c81f66dbb56c,SILVER,145
7b56e1c0-ad93-11e9-8d27-c81f66cf135e,BRONZE,68
7b58dbf0-2059-11e9-8c4d-c81f66dbb56c,SILVER,161
7b5b5ff0-21f9-11e9-9704-c81f66cf135e,GOLD,190
7b631460-b241-11e9-aed4-c81f66cf135e,BRONZE,28
7b66a780-bf1e-11e9-8b1c-c81f66cf135e,BRONZE,34
7b675fa0-20c1-11e9-8c4d-c81f66dbb56c,GOLD,195
7b67db80-c2f9-11e9-b0d8-c81f66cf135e,BRONZE,32
7b69b9c0-2036-11e9-97cd-c81f66cf135e,IRON,33
7b6c67c0-2279-11e9-9efe-c81f66dbb56c,SILVER,165
7b6f56f0-8b11-11e9-a30f-c81f66cf2333,SILVER,92
7b7092d0-901c-11e9-9959-c81f66cf2333,SILVER,185
7b74ab70-abfd-11e9-95c6-c81f66cf135e,PLATINUM,199
7b77bac0-c38d-11e9-8640-c81f66cf135e,BRONZE,33
7b7b48d0-3ee9-11e9-8cee-c81f66cf135e,BRONZE,110
7b8401c0-28f8-11e9-aa3c-c81f66cf135e,IRON,23
7b8437a0-457a-11e9-8d57-c81f66cf2333,SILVER,181
7b844580-a59f-11e9-bd4d-c81f66cf2333,GOLD,195
7b864490-ee1d-11e9-a4b0-c81f66cf2333,GOLD,168
7b8a3fc0-326e-11e9-8cd9-c81f66dbb56c,IRON,22
7b8cb010-2270-11e9-8e8e-c81f66cf135e,GOLD,193
7b8d8ce0-2290-11e9-b502-c81f66cf2333,IRON,22
7b8fac60-c5fa-11e9-91d7-c81f66cf2333,GOLD,197
7b96ce30-21ec-11e9-ae04-c81f66dbb56c,BRONZE,80
7b9729e0-5511-11e9-bfa1-c81f66dbb56c,SILVER,182
7b996b40-6882-11e9-97a5-c81f66cf2333,SILVER,91
7b99ec10-bf98-11e9-b947-c81f66cf2333,PLATINUM,199
7ba30ea0-25db-11e9-beea-c81f66cf135e,IRON,22
7ba4ccb0-e654-11e9-9daf-c81f66dbb56c,GOLD,123
7bab4ce0-2005-11e9-beb2-c81f66cf135e,SILVER,178
7badd630-200b-11e9-aac6-c81f66cf2333,GOLD,194
7bae35b0-4439-11e9-8d57-c81f66cf2333,BRONZE,44
7bb20060-2a89-11e9-a0c1-c81f66dbb56c,PLATINUM,198
7bb94a70-0371-11ea-8ed2-f2c7606c6475,GOLD,109
7bc0ae00-2023-11e9-8a0c-c81f66cf135e,BRONZE,99
7bc1a6c0-1fd3-11e9-a5ff-c81f66dbb56c,BRONZE,136
7bc1fbf0-2133-11e9-b1c7-c81f66cf135e,PLATINUM,197
7bc26960-2f92-11e9-b773-c81f66dbb56c,SILVER,126
7bcf7810-2044-11e9-aac6-c81f66cf2333,GOLD,197
7bddbeb0-240f-11e9-9efe-c81f66dbb56c,SILVER,162
7be5f4a0-1ff4-11e9-bc42-c81f66dbb56c,SILVER,169
7beb68a0-655d-11e9-815b-c81f66dbb56c,GOLD,194
7c07d070-f54b-11e9-b9db-c81f66dbb56c,SILVER,78
7c0cbb70-2081-11e9-a3e1-c81f66cf2333,BRONZE,127
7c103310-2601-11e9-beea-c81f66cf135e,DIAMOND,200
7c11bdc0-2782-11e9-b7ee-c81f66cf2333,BRONZE,110
7c132240-edd0-11e9-9394-c81f66cf135e,PLATINUM,130
7c222760-2754-11e9-ac29-c81f66cf135e,SILVER,177
7c26b930-457a-11e9-8d57-c81f66cf2333,BRONZE,52
7c26e040-457a-11e9-8d57-c81f66cf2333,BRONZE,56
7c272e60-457a-11e9-8d57-c81f66cf2333,BRONZE,55
7c286a20-55d1-11e9-bfa1-c81f66dbb56c,PLATINUM,206
7c2c48e0-88a1-11e9-8b1d-c81f66dbb56c,SILVER,94
7c32b110-66ed-11e9-97a5-c81f66cf2333,SILVER,83
7c3dc840-205a-11e9-8b20-c81f66cf135e,IRON,74
7c3e8400-2038-11e9-9a46-c81f66dbb56c,BRONZE,100
7c44e1b0-2c22-11e9-bc34-c81f66dbb56c,DIAMOND,205
7c467440-202d-11e9-beb2-c81f66cf135e,GOLD,196
7c495da0-2031-11e9-9a46-c81f66dbb56c,BRONZE,116
7c4d2cf0-457a-11e9-8d57-c81f66cf2333,SILVER,173
7c4dc930-457a-11e9-8d57-c81f66cf2333,SILVER,170
7c4e1750-457a-11e9-8d57-c81f66cf2333,SILVER,161
7c539b00-229b-11e9-b719-c81f66cf2333,SILVER,170
7c5658a0-7957-11e9-b135-c81f66cf135e,DIAMOND,123
7c5863e0-0361-11ea-8146-b2b4ab224bee,SILVER,69
7c5a7df0-89d7-11e9-a30f-c81f66cf2333,GOLD,197
7c608ff0-24e3-11e9-9704-c81f66cf135e,BRONZE,115
7c676e20-38b5-11e9-acc9-c81f66cf2333,SILVER,169
7c67fda0-5d44-11e9-981a-c81f66cf135e,SILVER,186
7c6bd740-c036-11e9-af01-c81f66dbb56c,BRONZE,40
7c6cb8a0-aaa0-11e9-95c6-c81f66cf135e,PLATINUM,200
7c858790-d08e-11e9-af01-c81f66dbb56c,PLATINUM,199
7c858791-d08e-11e9-af01-c81f66dbb56c,PLATINUM,165
7c85aea0-d08e-11e9-af01-c81f66dbb56c,PLATINUM,200
7c85d5b0-d08e-11e9-af01-c81f66dbb56c,PLATINUM,135
7c867710-54bd-11e9-a02e-c81f66cf2333,BRONZE,42
7c86a470-4472-11e9-9f17-c81f66cf135e,GOLD,196
7c94c330-76d0-11e9-8251-c81f66dbb56c,GOLD,198
7c950240-2055-11e9-ba5a-c81f66cf135e,BRONZE,115
7c989630-2d02-11e9-b6d8-c81f66cf2333,GOLD,198
7c993470-58de-11e9-8f73-c81f66cf2333,SILVER,89
7c9f5590-2020-11e9-b995-c81f66cf2333,SILVER,177
7cc51220-5d8e-11e9-9f9b-c81f66dbb56c,GOLD,188
7cce76e0-2057-11e9-8c4d-c81f66dbb56c,SILVER,161
7cda5200-203c-11e9-bc42-c81f66dbb56c,IRON,31
7cdcfe20-ee21-11e9-8b14-c81f66cf2333,PLATINUM,113
7cdf1a80-201c-11e9-bc42-c81f66dbb56c,BRONZE,96
7ce45e40-ff92-11e9-9566-da80b681e2c4,DIAMOND,112
7ce76b60-207e-11e9-a3e1-c81f66cf2333,GOLD,202
7ce84ee0-21b4-11e9-b1c7-c81f66cf135e,SILVER,164
7ce927b0-2471-11e9-9704-c81f66cf135e,SILVER,164
7ceb0790-1fff-11e9-9a46-c81f66dbb56c,IRON,44
7cf29fb0-c666-11e9-af01-c81f66dbb56c,GOLD,169
7cfb95a0-203c-11e9-aac6-c81f66cf2333,BRONZE,103
7cfecdc0-1feb-11e9-beb2-c81f66cf135e,SILVER,158
7cff9e80-5beb-11e9-86a4-c81f66cf135e,SILVER,91
7d0721c0-2115-11e9-828d-c81f66dbb56c,SILVER,174
7d08b4c0-457a-11e9-8d57-c81f66cf2333,GOLD,189
7d0a3fb0-21bd-11e9-828d-c81f66dbb56c,BRONZE,72
7d0c7160-20f3-11e9-8c4d-c81f66dbb56c,SILVER,171
7d11b450-24df-11e9-af42-c81f66dbb56c,SILVER,173
7d1949e0-2007-11e9-b995-c81f66cf2333,BRONZE,113
7d237310-fa00-11e9-a795-1e22f3538129,GOLD,111
7d246490-374c-11e9-8595-c81f66dbb56c,DIAMOND,200
7d4390e0-98ea-11e9-b227-c81f66cf135e,BRONZE,46
7d50bc20-272f-11e9-a964-c81f66dbb56c,IRON,27
7d51cdf0-2026-11e9-b995-c81f66cf2333,BRONZE,107
7d550bf0-211b-11e9-9efe-c81f66dbb56c,IRON,30
7d5591d0-37bc-11e9-a90e-c81f66cf135e,SILVER,163
7d589040-97bd-11e9-be44-c81f66cf135e,BRONZE,41
7d590030-5437-11e9-8ed3-c81f66cf135e,PLATINUM,198
7d597800-22f8-11e9-aa7f-c81f66cf2333,BRONZE,93
7d5a4e00-9649-11e9-bd4d-c81f66cf2333,GOLD,197
7d5ff030-ed65-11e9-8731-c81f66dbb56c,PLATINUM,121
7d61de20-3caf-11e9-a20d-c81f66cf2333,SILVER,179
7d6914f0-e151-11e9-8d57-c81f66cf2333,BRONZE,36
7d69b290-2322-11e9-9704-c81f66cf135e,BRONZE,115
7d6c5040-2025-11e9-beb2-c81f66cf135e,IRON,45
7d6cebb0-2055-11e9-a3e1-c81f66cf2333,SILVER,173
7d6d91c0-57e9-11e9-bd38-c81f66cf135e,SILVER,88
7d7568e0-5597-11e9-8ed3-c81f66cf135e,GOLD,197
7d7f8b50-203f-11e9-beb2-c81f66cf135e,SILVER,172
7d80a8e0-2315-11e9-a1e0-c81f66cf135e,SILVER,172
7d80be40-2007-11e9-8a0c-c81f66cf135e,GOLD,194
7d86c2f0-3988-11e9-acc9-c81f66cf2333,SILVER,175
7d876aa0-6487-11e9-a82b-c81f66cf2333,SILVER,179
7d8bedf0-33f4-11e9-8e2d-c81f66cf135e,GOLD,198
7d97bde0-872f-11e9-a30f-c81f66cf2333,GOLD,199
7d99d1d0-5d8f-11e9-93fd-c81f66cf2333,SILVER,175
7d9be430-2003-11e9-bc42-c81f66dbb56c,SILVER,173
7d9df730-219c-11e9-b1c7-c81f66cf135e,BRONZE,115
7da96a60-22c4-11e9-b1c7-c81f66cf135e,SILVER,176
7dae4a80-b3ce-11e9-aa29-c81f66cf135e,SILVER,89
7db0fac0-2ca4-11e9-bc34-c81f66dbb56c,GOLD,198
7db257a0-f876-11e9-9cc3-d2cc101b851c,GOLD,103
7db5ba20-caaf-11e9-91d7-c81f66cf2333,BRONZE,49
7db5c030-2134-11e9-b1c7-c81f66cf135e,GOLD,193
7db6aa90-2134-11e9-ae04-c81f66dbb56c,GOLD,193
7dbd0730-6af6-11e9-ab51-c81f66cf135e,BRONZE,51
7dc333a0-2427-11e9-85b4-c81f66cf2333,GOLD,192
7dc5d980-284a-11e9-ac29-c81f66cf135e,BRONZE,96
7dcd35e0-8015-11e9-b135-c81f66cf135e,PLATINUM,202
7dd9c2e0-3cd3-11e9-8fac-c81f66dbb56c,BRONZE,45
7dde0590-5893-11e9-94e1-c81f66cf2333,GOLD,196
7dde32b0-8fb4-11e9-8b1d-c81f66dbb56c,GOLD,197
7ddf8db0-43c2-11e9-b803-c81f66dbb56c,SILVER,162
7de49760-ce96-11e9-ac4e-c81f66dbb56c,GOLD,160
7de5b150-c0cb-11e9-9b17-c81f66cf135e,GOLD,195
7deb3be0-22a4-11e9-85b4-c81f66cf2333,BRONZE,67
7ded0e90-210d-11e9-aa7f-c81f66cf2333,IRON,37
7def00e0-c8b2-11e9-a8f0-c81f66cf2333,GOLD,197
7df1a220-b00a-11e9-805e-c81f66cf135e,GOLD,200
7df57e70-201a-11e9-b995-c81f66cf2333,IRON,69
7df70970-2038-11e9-9748-c81f66cf2333,IRON,41
7df804b0-da91-11e9-b6e4-c81f66cf2333,SILVER,90
7dfbf850-40ee-11e9-9a67-c81f66dbb56c,GOLD,190
7dfc42e0-20e3-11e9-9331-c81f66cf2333,GOLD,196
7dfdfd40-2b7b-11e9-ac1b-c81f66cf2333,BRONZE,54
7dff0aa0-22a7-11e9-828d-c81f66dbb56c,PLATINUM,194
7e0772c0-216d-11e9-828d-c81f66dbb56c,BRONZE,108
7e093110-2f0e-11e9-8782-c81f66cf2333,SILVER,176
7e0b0370-2034-11e9-b090-c81f66cf2333,GOLD,192
7e0ee650-2cb1-11e9-854d-c81f66dbb56c,BRONZE,118
7e136170-20f0-11e9-8b20-c81f66cf135e,IRON,28
7e15cb70-34c5-11e9-84e3-c81f66cf2333,PLATINUM,202
7e188750-21fd-11e9-9704-c81f66cf135e,SILVER,171
7e199450-22a3-11e9-b719-c81f66cf2333,BRONZE,110
7e19eb90-e408-11e9-a1d8-c81f66cf2333,GOLD,165
7e2737d0-a427-11e9-b135-c81f66cf135e,BRONZE,85
7e345190-2d12-11e9-bc34-c81f66dbb56c,IRON,21
7e348cb0-bdee-11e9-ac8d-c81f66dbb56c,GOLD,198
7e37b360-2021-11e9-a69a-c81f66dbb56c,BRONZE,128
7e402e70-e22a-11e9-b3ed-c81f66dbb56c,PLATINUM,132
7e442e40-fcd2-11e9-90b6-96db573dc5f4,GOLD,106
7e467dd0-6eac-11e9-982e-c81f66cf2333,PLATINUM,200
7e494920-202d-11e9-a69a-c81f66dbb56c,IRON,83
7e4aab20-4b8f-11e9-a9e1-c81f66cf135e,GOLD,195
7e4dfe70-232a-11e9-828d-c81f66dbb56c,PLATINUM,195
7e559e90-c939-11e9-8b1c-c81f66cf135e,GOLD,196
7e599730-259b-11e9-9543-c81f66cf135e,IRON,23
7e5dc0b0-201b-11e9-aac6-c81f66cf2333,BRONZE,91
7e600740-644e-11e9-815b-c81f66dbb56c,PLATINUM,199
7e661760-2016-11e9-beb2-c81f66cf135e,SILVER,183
7e691330-214b-11e9-aa7f-c81f66cf2333,BRONZE,63
7e6d7090-1ff9-11e9-b995-c81f66cf2333,BRONZE,114
7e6e83a0-3321-11e9-91b7-c81f66dbb56c,PLATINUM,208
7e75b010-20cc-11e9-a447-c81f66cf2333,GOLD,203
7e8584e0-24b9-11e9-ae04-c81f66dbb56c,BRONZE,64
7e8c0230-2053-11e9-9331-c81f66cf2333,IRON,70
7e954c80-8365-11e9-be44-c81f66cf135e,BRONZE,44
7ea31060-42f4-11e9-8a61-c81f66dbb56c,BRONZE,44
7ea94560-457a-11e9-8d57-c81f66cf2333,BRONZE,95
7ea96c70-457a-11e9-8d57-c81f66cf2333,BRONZE,54
7ea9ba90-457a-11e9-8d57-c81f66cf2333,BRONZE,78
7ead2010-808d-11e9-bd4d-c81f66cf2333,BRONZE,40
7ebbee00-2062-11e9-861f-c81f66cf135e,SILVER,169
7ec3c550-27f9-11e9-a964-c81f66dbb56c,GOLD,193
7ec9bb70-775b-11e9-9959-c81f66cf2333,PLATINUM,199
7ed05560-457a-11e9-8d57-c81f66cf2333,SILVER,173
7ed0ca90-457a-11e9-8d57-c81f66cf2333,SILVER,175
7ed4cf20-2381-11e9-b1c7-c81f66cf135e,SILVER,155
7edc9710-db3b-11e9-8b35-c81f66cf135e,BRONZE,32
7edfaa90-e41e-11e9-950a-c81f66cf2333,GOLD,150
7edfe5a0-385c-11e9-acc9-c81f66cf2333,SILVER,95
7ee4d590-201c-11e9-9a46-c81f66dbb56c,GOLD,190
7ee88dc0-987b-11e9-a937-c81f66cf2333,BRONZE,40
7efccc60-ef8b-11e9-9e1e-c81f66dbb56c,GOLD,105
7efcdb20-2271-11e9-b719-c81f66cf2333,SILVER,174
7efd2cb0-21d6-11e9-b502-c81f66cf2333,GOLD,188
7efdf8b0-70f6-11e9-a015-c81f66cf135e,PLATINUM,208
7f08dec0-26b3-11e9-90df-c81f66dbb56c,GOLD,197
7f0e84d0-1ff4-11e9-a69a-c81f66dbb56c,IRON,74
7f11dd90-a917-11e9-809c-c81f66cf2333,PLATINUM,160
7f14df90-8590-11e9-8251-c81f66dbb56c,GOLD,199
7f153a70-2187-11e9-a1e0-c81f66cf135e,IRON,55
7f163800-457a-11e9-8d57-c81f66cf2333,GOLD,199
7f163801-457a-11e9-8d57-c81f66cf2333,GOLD,191
7f215c90-408d-11e9-bc29-c81f66cf135e,BRONZE,51
7f2c5b90-04fa-11ea-af55-5edcbba62409,GOLD,102
7f37fb80-a59b-11e9-8251-c81f66dbb56c,SILVER,88
7f3b94a0-8644-11e9-8a0e-c81f66cf135e,PLATINUM,200
7f3ef7c0-2001-11e9-b995-c81f66cf2333,BRONZE,92
7f3fa1a0-28e1-11e9-ac29-c81f66cf135e,GOLD,196
7f578b60-22cb-11e9-b1c7-c81f66cf135e,SILVER,158
7f5d9c50-e60f-11e9-a2e1-c81f66dbb56c,SILVER,82
7f608100-6d46-11e9-8274-c81f66cf135e,PLATINUM,203
7f6a2340-1ffd-11e9-aac6-c81f66cf2333,IRON,43
7f6eb660-244b-11e9-9efe-c81f66dbb56c,DIAMOND,207
7f7a7cc0-ecaa-11e9-9394-c81f66cf135e,GOLD,137
7f824010-2598-11e9-97b3-c81f66dbb56c,SILVER,164
7f850600-22b5-11e9-9efe-c81f66dbb56c,GOLD,189
7f8b7810-21d8-11e9-828d-c81f66dbb56c,SILVER,167
7f96c0d0-2066-11e9-9b3f-c81f66cf2333,BRONZE,116
7f9c48e0-cd2a-11e9-9b17-c81f66cf135e,GOLD,151
7f9fd510-2004-11e9-9748-c81f66cf2333,IRON,75
7fa08de0-7c05-11e9-8b1d-c81f66dbb56c,BRONZE,41
7fa49770-2690-11e9-a8bf-c81f66dbb56c,GOLD,194
7faab370-2065-11e9-8b20-c81f66cf135e,BRONZE,113
7fad5e60-c720-11e9-bd12-c81f66dbb56c,PLATINUM,200
7fada0c0-2101-11e9-a43b-c81f66cf135e,SILVER,170
7fafa4c0-3456-11e9-8782-c81f66cf2333,SILVER,179
7fb12bb0-21dc-11e9-9704-c81f66cf135e,IRON,51
7fb18c80-fbb7-11e9-a3e2-9259468013ec,GOLD,109
7fc67530-457a-11e9-8d57-c81f66cf2333,IRON,29
7fcb3760-1fef-11e9-b090-c81f66cf2333,BRONZE,82
7fdfb220-1fe1-11e9-b995-c81f66cf2333,SILVER,177
7fe17c70-73cb-11e9-8ba4-c81f66dbb56c,SILVER,94
7fe28b60-41da-11e9-816b-c81f66cf2333,GOLD,199
7fe80af0-20af-11e9-b0ff-c81f66dbb56c,IRON,71
7fe989e0-6dc4-11e9-9b40-c81f66cf2333,SILVER,108
7fec97d0-20fc-11e9-ba5a-c81f66cf135e,BRONZE,119
7fecd320-9e75-11e9-8b1d-c81f66dbb56c,BRONZE,57
7ff00980-2118-11e9-b719-c81f66cf2333,BRONZE,126
7ff064c0-3289-11e9-8e2d-c81f66cf135e,PLATINUM,199
7ff19030-2054-11e9-9b3f-c81f66cf2333,BRONZE,74
7ff61b80-22ae-11e9-8e8e-c81f66cf135e,BRONZE,110
7ffa7cb0-8ee8-11e9-b227-c81f66cf135e,BRONZE,43
7fff9380-2110-11e9-9efe-c81f66dbb56c,GOLD,191
800b6880-204e-11e9-a43b-c81f66cf135e,BRONZE,115
800cf2c0-2e7e-11e9-ae81-c81f66cf135e,SILVER,180
800e0ef0-1ffe-11e9-9a46-c81f66dbb56c,GOLD,193
8015cdb0-457a-11e9-8d57-c81f66cf2333,PLATINUM,196
80176f80-1fd7-11e9-b995-c81f66cf2333,IRON,109
8018a0d0-97a0-11e9-a30f-c81f66cf2333,GOLD,194
8029de10-202f-11e9-bc42-c81f66dbb56c,SILVER,171
802a1de0-a602-11e9-a1ee-c81f66dbb56c,PLATINUM,199
802bf3f0-cba4-11e9-b947-c81f66cf2333,SILVER,84
802e19d0-a202-11e9-9af7-c81f66dbb56c,SILVER,180
80300d10-6000-11e9-93fd-c81f66cf2333,GOLD,199
8031fd90-5818-11e9-94e1-c81f66cf2333,BRONZE,84
803d72d0-203f-11e9-aa34-c81f66cf135e,BRONZE,105
80460270-40b9-11e9-8cd5-c81f66cf2333,SILVER,117
8047a360-235d-11e9-ae04-c81f66dbb56c,GOLD,189
8049c970-395a-11e9-8595-c81f66dbb56c,GOLD,194
804a56e0-242b-11e9-b1c7-c81f66cf135e,BRONZE,50
804f2190-80e0-11e9-a1ee-c81f66dbb56c,GOLD,200
80525e20-f78a-11e9-8ed9-46b4eaff8269,SILVER,83
805848a0-f729-11e9-9cc3-d2cc101b851c,SILVER,81
80585fd0-04f7-11ea-8146-b2b4ab224bee,PLATINUM,102
805ec480-4380-11e9-a20e-c81f66cf135e,SILVER,167
805f3600-201b-11e9-aac6-c81f66cf2333,SILVER,170
80644d80-2178-11e9-b1c7-c81f66cf135e,SILVER,157
806932f0-20dd-11e9-9b3f-c81f66cf2333,SILVER,171
806a80c0-851d-11e9-be44-c81f66cf135e,GOLD,202
806d47e0-6779-11e9-848d-c81f66dbb56c,BRONZE,51
806fa940-f39c-11e9-9e1e-c81f66dbb56c,BRONZE,32
80744af0-3e33-11e9-8cee-c81f66cf135e,SILVER,182
80792d00-2294-11e9-b719-c81f66cf2333,SILVER,159
807a9070-2b43-11e9-a0c1-c81f66dbb56c,IRON,30
8086c1f0-75e0-11e9-aa54-c81f66cf135e,GOLD,198
808f98c0-391d-11e9-acc9-c81f66cf2333,BRONZE,49
80985630-21c2-11e9-9efe-c81f66dbb56c,PLATINUM,206
809b4060-2678-11e9-810d-c81f66dbb56c,BRONZE,127
809d24c0-209c-11e9-ba5a-c81f66cf135e,GOLD,191
809f21f0-457a-11e9-8d57-c81f66cf2333,SILVER,173
809f7010-457a-11e9-8d57-c81f66cf2333,SILVER,167
80ac6510-1fee-11e9-8a0c-c81f66cf135e,SILVER,171
80c3adb0-9299-11e9-a937-c81f66cf2333,GOLD,198
80c63d80-20d1-11e9-9b3f-c81f66cf2333,PLATINUM,192
80ca79a0-ffb4-11e9-91a0-5ec26284efe0,PLATINUM,103
80cc5800-20d1-11e9-ba5a-c81f66cf135e,IRON,29
80d29450-37a0-11e9-b68f-c81f66cf135e,BRONZE,53
80de7fa0-2372-11e9-b502-c81f66cf2333,SILVER,162
80e17eb0-831e-11e9-bd4d-c81f66cf2333,SILVER,121
80e44d20-ea11-11e9-9daf-c81f66dbb56c,GOLD,129
80e46f80-b32f-11e9-a997-c81f66dbb56c,SILVER,85
80e52bd0-2ac4-11e9-a5b4-c81f66cf135e,SILVER,169
80eb60c0-6635-11e9-9d47-c81f66cf135e,GOLD,200
80eb6d80-eefd-11e9-9e1e-c81f66dbb56c,DIAMOND,111
80eb7b30-2041-11e9-aa34-c81f66cf135e,SILVER,163
80ec6860-e0da-11e9-8d57-c81f66cf2333,SILVER,82
80ee0ca0-2a9c-11e9-854d-c81f66dbb56c,SILVER,161
80f5ee20-7b28-11e9-b227-c81f66cf135e,SILVER,164
80f72b50-7501-11e9-af3f-c81f66cf135e,IRON,17
80f9f5b0-20e7-11e9-861f-c81f66cf135e,GOLD,189
80fcf470-204e-11e9-b0ff-c81f66dbb56c,GOLD,189
80fd53c0-b716-11e9-bafc-c81f66dbb56c,SILVER,89
80fd8550-22ee-11e9-b719-c81f66cf2333,BRONZE,54
8102fe30-4509-11e9-bc70-c81f66dbb56c,PLATINUM,199
81057fe0-2112-11e9-828d-c81f66dbb56c,BRONZE,68
810759a0-457a-11e9-8d57-c81f66cf2333,BRONZE,53
8110fc90-6eb9-11e9-b04c-c81f66dbb56c,GOLD,197
81127310-2060-11e9-861f-c81f66cf135e,SILVER,169
81150a90-d97d-11e9-bc95-c81f66dbb56c,GOLD,127
81192280-9c22-11e9-8b1d-c81f66dbb56c,GOLD,197
81284c60-ed71-11e9-8b14-c81f66cf2333,GOLD,116
812af460-2071-11e9-9bea-c81f66dbb56c,SILVER,167
812d69e0-0214-11ea-8ed2-f2c7606c6475,GOLD,98
812f22a0-beec-11e9-8b1c-c81f66cf135e,SILVER,106
813a0c60-206d-11e9-ba5a-c81f66cf135e,BRONZE,121
