,matchid
1740,3212921668
1741,3211881894
1742,3211849578
1743,3211866594
1744,3211826115
1745,3196942457
1746,3196930756
1747,3196507387
1748,3140415195
1749,3140406674
1750,3150826902
1751,3144207000
1752,3120316698
1753,3108022553
1754,3105867250
1755,3212417393
1756,3209426665
1757,3209383936
1758,3208877890
1759,3208899799
1760,3095200033
1761,3091521528
1762,3090602154
1763,3089769351
1764,3089752249
1765,3055430560
1766,3054567167
1767,3054546919
1768,3054469627
1769,3039489635
1770,3189351972
1771,3189315461
1772,3189238063
1773,3187125903
1774,3187152559
1775,3210646039
1776,3210588589
1777,3210601847
1778,3191126234
1779,3191131225
1780,3215638880
1781,3215601968
1782,3215473863
1783,3215446462
1784,3215355708
1785,3203655986
1786,3198636997
1787,3198660344
1788,3198572994
1789,3116555211
1790,3162453347
1791,3155523477
1792,3154806514
1793,3154787665
1794,3154771611
1795,3189351972
1796,3189315461
1797,3189238063
1798,3187125903
1799,3187152559
1800,3210646039
1801,3210588589
1802,3210601847
1803,3191126234
1804,3191131225
1805,3215638880
1806,3215601968
1807,3215473863
1808,3215446462
1809,3215355708
1810,3203655986
1811,3198636997
1812,3198660344
1813,3198572994
1814,3116555211
1815,3162453347
1816,3155523477
1817,3154806514
1818,3154787665
1819,3154771611
1820,3069495621
1821,3069429811
1822,3064980565
1823,3064235398
1824,3063862789
1825,3123120882
1826,3122937153
1827,3122122874
1828,3122021927
1829,3121878874
1830,3146664870
1831,3141309192
1832,3141233443
1833,3129125333
1834,3122682130
1835,3209024348
1836,3209012832
1837,3208971371
1838,3207079484
1839,3207116484
1840,3202964213
1841,3181802247
1842,3181624160
1843,3181477693
1844,3180193481
1845,3198836146
1846,3198844322
1847,3198822014
1848,3198809918
1849,3198776045
1850,3153258876
1851,3153274324
1852,3153250738
1853,3153233075
1854,3153204802
1855,3040748456
1856,3039729034
1857,3038308666
1858,3038289727
1859,3038270826
1860,3188286617
1861,3188315188
1862,3188274924
1863,3177692732
1864,3177720542
1865,3152596332
1866,3152589673
1867,3152580104
1868,3152528431
1869,3152489400
1870,3138753693
1871,3138725886
