,summonerId,summonerName,accountId,puuid
42,6fsdkh5Tl9i9ZCXXpfH3msoGJG5Rss1CYngqFK6KMmzaVf4,Òppa,dxsT1OC6Vg7p_eyaeE5gGTkLEpGTJh-8JuVhAJqfqLXn7aI,JdfWq22zEZr-xzjjW2ujvZma4iA7j7xkJbGgDTJOVBdug7rOWQJI1aKLv6sJDbFKzort6oAQxpo9yw
43,7xknQtATzUV-v82lVACz4UuXcL4_AUmmo6Pe64mAMR9BQmk,Angie Yonaga,1RFq6ZcBgbbxQRTh0Z7RtjpVshYRiNR6MMI9HwuliL8x3D8,qoywxLtOfNGghYagv2AWSnXLdeqBlalGlIH-kr_6ZrxCzg6ROFXYUwUezJJ9ug1Blc5yJqtXRuBb_g
44,y48WqHixfMwxzVuZJUfWMl4AZYlWX2mic_3gzyh4tGvuctk,xGOONSTRANGLERx,_WbbiMaQBE-7yPH2UYNDfTcMA1l4YIesLCCNBCCA14GmcTA,ilc2nhztJ14GWw1GaxhQr9dNKad0DrrCBYTb1DPFBEU2Il8HUihBgVJkp2VFI9_viEPoDb1hREpHPA
45,T8FtjZ12lMz8_yUqz2rH3bDA94AYVU5oMyOoMh_FaN2kvYo,Noxzomi,P5XkA4diMcptqtvYfAqbzjNPWqUJ7dMl4UxDEyqMo8mhHoY,h4_IFvWWUi5nFQPELeyo4kXk2P_TCO0Pcq3etonkdk0RZeLbVt7wLicmFUO3Mkbh9L54d5itJynBXQ
46,oOyxVqQKDBOyeFy1WD2tKlkKXUV8KatLAALFAbayqCEfzNI,slugtamer,OqBloSVzQHT_p9JShDYX9_FRzjDrxqoxLbsh2xy9lUpi2yI,Yag8zNouHAwr7sbyIUZ7qfeW67dROQ3NU9zVsa9Oo0OI4VISjjJ-zcAmXwHB8Vk59ZhTlC8tZFpJeg
47,3bOG0lQebq4p8JiGFLb7Mpnel2elRuGqAyvBwTfX9KJOwfM,Sharnos,ohv4F3AJSsaHQ3rJKDlsaXnLl5lyNYCKzgJ0piCaqJ7nSIo,PPNxuHAHGyU_j2u7SNl_RDSlTIKap6wSm8qp7iLBUT--SBWu0aazQqRYcPUeL4QxGUSwzXrvKWPA0w
48,8OrZ9MoH-wSdzrQqIqogQ-dpGM9B04eVKEvhXbiN1HS29wk,Big Cheung,7WNFxgheG9qy85kjWyzv9nRYpzxjAKrw8IMAZ0ONujGq32s,UT-a4pPfnOROWgQ89QNJyxWa5keGL6HX00tAW9gb8KlWlWbptVnakPtOeyMA0mpqGxoPijCgErp8Wg
49,IlR45A2PqjHms-NLkYiKBE6mnA-GuTEYuaF11_kK_bGMvgE,Tachizaki Leo,J4D4n9G_FCwsbyu5xGmKgAjfeR7Nn6tst2anKkjsHKIsrdw,e8w6pr8qX0XJYG7iwB0kLfL4xKuC_038xTmuuFof0DxdSKF5kWcWo9DuFUNbDWPX0WrZl-_uOjQoUQ
50,CaO8yrIATbvsMLxwrbtdOWOyEXdggd9-rNB5Kui9fTnOizU,Hi Im Jønny,_k4AliuXiEGW1Lj_pGedkDziQPPa0PsYblCjopBYXQKAgQ,jXcqIe5D5ehOn3z-KVSUuDdsrr2egaQOFIr4Blapaxj1112xjkh0fDxkkaCtrysT6clX_yjgvjyAHQ
51,eZYVvGrQl_lAeMqkyJvxN1u4w1cDbj7htnzs4CIjnP8BaGI,Wild Shuckle,qYfRJOamKdSDJoda7VP3wh1LFwOx8EcIhkSbPu7P3hdmqnA,UlUC7er3Ts-7jX7_Ygn86n9Nw0ESuNUBB3oBJYxKCgkiGTYfA6u-3a-n__sOSVdHNEBy7LK2zZXFJg
